,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
55028.0,3f9dNrQR4stx9CCfpqZVSf,Pritam;Arijit Singh;Amitabh Bhattacharya,Brahmastra (Original Motion Picture Soundtrack),Rasiya Reprise,60.0,285000.0,False,0.34,0.606,4.0,-8.517,1.0,0.0379,0.798,0.00205,0.0963,0.268,151.383,4.0,indian
55029.0,6cUOiOY5qh2FpIQWIYAd2h,Pritam;Darshan Raval;Antara Mitra,Love Aaj Kal (Original Motion Picture Soundtrack),Mehrama,70.0,249415.0,False,0.56,0.631,7.0,-9.032,1.0,0.0334,0.861,0.0133,0.0985,0.376,107.987,4.0,indian
55030.0,5O932cZmzOZGOGZz9RHx20,Pritam;Arijit Singh,Chhichhore,Khairiyat,75.0,280281.0,False,0.534,0.481,0.0,-9.016,0.0,0.0412,0.697,0.0,0.142,0.293,124.914,4.0,indian
55031.0,72zHuDxFQTjbL51qJQSA7j,Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",77.0,228855.0,False,0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,4.0,indian
55032.0,5OcGETO7eEKjKme4gm0r7y,Pritam;Arijit Singh;Amitabh Bhattacharya,"Dance Ka Bhoot (From ""Brahmastra"")","Dance Ka Bhoot (From ""Brahmastra"")",74.0,245735.0,False,0.632,0.929,6.0,-5.297,1.0,0.128,0.0503,0.0,0.271,0.584,136.008,4.0,indian
55034.0,74kCarkFBzXYXNkkYJIsG0,Anuv Jain,Alag Aasmaan,Alag Aasmaan,70.0,212773.0,False,0.699,0.299,6.0,-12.599,1.0,0.0403,0.869,0.0,0.0724,0.459,118.969,4.0,indian
55035.0,4SqPZorSDuUtvdJwVGeZRC,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,Brahmastra (Original Motion Picture Soundtrack),Deva Deva,62.0,279107.0,False,0.539,0.729,0.0,-7.588,1.0,0.0412,0.627,0.000941,0.128,0.435,112.074,4.0,indian
55036.0,0cJTjTH3XVTTJh8F4Uq1db,Dream Note,Waqt Ki Baatein,Waqt Ki Baatein,70.0,243310.0,False,0.556,0.202,4.0,-16.397,1.0,0.0324,0.915,0.0381,0.112,0.2,145.017,3.0,indian
55038.0,6XZWokIxs4leaSmXmU8b26,Pritam;Arijit Singh;Tulsi Kumar,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")","Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",72.0,238252.0,False,0.572,0.736,11.0,-7.768,1.0,0.0658,0.643,0.0,0.128,0.778,85.035,4.0,indian
55050.0,0up9rhm9qt2LW7cnoDFCMk,Pritam;Papon,Dum Maaro Dum,Jiyein Kyun,63.0,264962.0,False,0.393,0.609,4.0,-5.954,1.0,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,4.0,indian
55051.0,4rSmmC6OYmjVOYxr8ruVWN,Pritam;Nikhil D'Souza,Crook (Original Motion Picture Soundtrack),Mere Bina,66.0,289560.0,False,0.511,0.767,2.0,-5.699,1.0,0.0524,0.651,0.0,0.153,0.463,79.923,4.0,indian
55055.0,4blqlsA1uf2d2I40E90EUC,Pritam;Arijit Singh;Shilpa Rao,"Tere Hawaale (From ""Laal Singh Chaddha"")","Tere Hawaale (From ""Laal Singh Chaddha"")",67.0,346290.0,False,0.589,0.522,9.0,-10.649,1.0,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,4.0,indian
55057.0,3OZLwCFeWOCFHTlIIrwzmO,Pritam;Atif Aslam,Raabta,Darasal,63.0,274354.0,False,0.705,0.422,0.0,-7.375,1.0,0.0299,0.793,0.0,0.0895,0.484,117.949,4.0,indian
55058.0,52itZ0w0CydihB2JCZEIft,Pritam;Mohit Chauhan,Once Upon A Time In Mumbaai,Pee Loon,69.0,285686.0,False,0.656,0.721,8.0,-5.064,1.0,0.0364,0.277,0.000139,0.188,0.883,83.95,4.0,indian
55059.0,3OLFqbd9ZeVjaUKTiaLsD6,Pritam;Javed Ali;Irshan Ashraf;Shadab,Tum Mile (Original Motion Picture Soundtrack),Tu Hi Haqeeqat,65.0,302026.0,False,0.705,0.744,4.0,-5.416,0.0,0.0341,0.582,0.0,0.2,0.706,115.959,4.0,indian
55060.0,3beYHVCFKzbdNjJqjKeYpM,Pritam;Shafqat Amanat Ali,Murder 3 (Original Motion Picture Soundtrack),Teri Jhuki Nazar,64.0,279186.0,False,0.386,0.815,11.0,-3.395,1.0,0.0417,0.707,0.0,0.159,0.349,124.293,4.0,indian
55062.0,7fyiYhn7STpHvT5g0lbncC,Pritam;Arijit Singh,Raabta,Ik Vaari Aa,64.0,274687.0,False,0.512,0.752,4.0,-4.857,0.0,0.0534,0.305,0.0,0.708,0.428,127.965,4.0,indian
55064.0,6871FKHumiy1Wfr6vF7Xxt,Pritam;Arijit Singh,"Hawayein (From ""Jab Harry Met Sejal"")","Hawayein (From ""Jab Harry Met Sejal"")",64.0,289999.0,False,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,4.0,indian
55065.0,1EjxJHY9A6LMOlvyZdwDly,Pritam;Neeraj Shridhar,Tum Mile (Original Motion Picture Soundtrack),Tum Mile,66.0,343786.0,False,0.738,0.798,0.0,-6.663,1.0,0.0334,0.32,5.15e-06,0.31,0.793,123.01,4.0,indian
55066.0,4vgCpNUUcpEIBifidhQOnR,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Haan Tu Hain,64.0,324880.0,False,0.415,0.904,2.0,-3.586,0.0,0.104,0.718,0.0,0.0739,0.729,83.648,4.0,indian
55068.0,1CsRoIeHaHRysPMoEaKRoQ,KSW;Neeraj Shridhar;Pritam,Tum Mile (Lofi Flip),Tum Mile - Lofi Flip,65.0,242103.0,False,0.711,0.579,0.0,-11.059,1.0,0.0363,0.218,0.053,0.32,0.21,114.96,4.0,indian
55069.0,0fIbPMXnTdyuW2UirA9mWQ,Vismay Patel,Pal Behta Jaaye,Pal Behta Jaaye,68.0,174545.0,False,0.776,0.223,8.0,-13.686,1.0,0.0379,0.721,3.8e-06,0.119,0.196,109.966,4.0,indian
55070.0,4BiPsAV070dg3eLSVf727A,Pritam;Shreya Ghoshal,Jab We Met,Ye Ishq Hai,64.0,280974.0,False,0.823,0.638,5.0,-7.126,0.0,0.159,0.434,2.09e-06,0.255,0.882,118.045,4.0,indian
55071.0,7ut6ZuyNo2OYnGDwlheIch,Pritam;Shashwat Singh;Antara Mitra;Arijit Singh,"Kesariya (Dance Mix) [From ""Brahmastra""]","Kesariya (From ""Brahmastra"") - Dance Mix",64.0,197400.0,False,0.7,0.699,10.0,-4.193,0.0,0.0531,0.45,0.0,0.103,0.567,100.037,4.0,indian
55072.0,1UWacd8x8tPPwmrPB1MoBI,Pritam;Arijit Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Ae Dil Hai Mushkil Title Track,68.0,269032.0,False,0.495,0.654,3.0,-6.639,0.0,0.0679,0.713,0.0,0.165,0.35,123.896,4.0,indian
55073.0,2iZeKe5avjtKVmjfSFkpxd,Pritam;Rahat Fateh Ali Khan;Tulsi Kumar,Once Upon A Time In Mumbaai,Tum Jo Aaye,66.0,286443.0,False,0.574,0.841,4.0,-4.449,1.0,0.0948,0.399,1e-06,0.205,0.927,83.706,4.0,indian
55074.0,5cgKosPPj5Cs9a2JQufUc1,Pritam;Arijit Singh,Yeh Jawaani Hai Deewani,Ilahi,68.0,228982.0,False,0.593,0.967,9.0,-5.767,1.0,0.0907,0.166,2.54e-05,0.105,0.452,131.988,4.0,indian
55075.0,0pw3p4gf5homOkvOGOJulF,Pritam;Mohit Chauhan;Sandeep Shrivastava,New York,Tune Jo Na Kaha,68.0,310073.0,False,0.314,0.475,5.0,-12.38,1.0,0.0838,0.779,0.00539,0.34,0.312,78.992,4.0,indian
55076.0,5nm8oiPHEZTdFjFPiZakje,Poorvesh Dave;Kuxh Beats,LoFi Songs,Woh Lamhe Woh Baatein - LoFi,64.0,141955.0,False,0.457,0.516,8.0,-10.439,0.0,0.0396,0.353,0.00403,0.18,0.149,89.96,4.0,indian
55077.0,6WediUhXDfm8FR3wlM0r3G,Pritam;Mika Singh;Shefali Alvares,Desi Boyz,Subha Hone Na De,66.0,288696.0,False,0.727,0.9,8.0,-4.529,1.0,0.0452,0.0805,0.0464,0.154,0.505,131.97,4.0,indian
55079.0,2cPUB8EOT6AfJ8oxhyoNXL,Pritam;Javed Bashir,Once Upon Ay Time In Mumbai Dobaara !,Ye Tune Kya Kiya,69.0,314239.0,False,0.578,0.798,7.0,-6.01,1.0,0.0699,0.58,0.0,0.111,0.728,91.96,4.0,indian
55080.0,0HnbfIzOu6eLF8Kb1mT9Wl,WORMONO;Tejas R.H,Laaree Chootee,Laaree Chootee,66.0,130718.0,False,0.303,0.349,11.0,-15.52,1.0,0.208,0.758,0.000169,0.363,0.337,180.246,4.0,indian
55081.0,0Yld4eVEV6rBvpijVU2s6l,Pritam;Arijit Singh,Dangal (Original Motion Picture Soundtrack),Naina,66.0,225750.0,False,0.501,0.445,6.0,-8.432,1.0,0.0337,0.772,0.0,0.117,0.388,80.086,4.0,indian
55082.0,7Lcp4QlpR3RDngYejm4fmS,Pritam;Mohan Kannan;Amitabh Bhattacharya,"Kahani (From ""Laal Singh Chaddha"")","Kahani (From ""Laal Singh Chaddha"")",68.0,208539.0,False,0.406,0.336,1.0,-12.011,1.0,0.0345,0.815,5.26e-06,0.0888,0.327,149.354,3.0,indian
55083.0,4eu27jAU2bbnyHUC3G75U8,Pritam;Benny Dayal;Shefali Alvares,Yeh Jawaani Hai Deewani,Badtameez Dil,65.0,252760.0,False,0.806,0.932,2.0,-2.228,0.0,0.0684,0.24,0.0,0.216,0.792,106.021,4.0,indian
55084.0,0v77QqHiZUvfJkCk2rGRqw,Jasleen Royal;B Praak;Romy;Anvita Dutt,Shershaah (Original Motion Picture Soundtrack),Ranjha,64.0,228855.0,False,0.611,0.566,1.0,-5.861,1.0,0.0388,0.507,0.0,0.0971,0.312,82.984,4.0,indian
55085.0,7EYEswNmA0XjzwUitONgzK,Deepak Rathore Project,Tuta Pull Wahan,Tuta Pull Wahan,62.0,313170.0,False,0.588,0.283,8.0,-12.663,1.0,0.0364,0.863,0.0,0.121,0.284,82.044,4.0,indian
55086.0,3OAFzjwWionh8OfM4kgf2R,Madan Mohan;Udit Narayan;Javed Akhtar,Veer - Zaara,Main Yahaan Hoon,66.0,295157.0,False,0.484,0.788,4.0,-7.625,0.0,0.0565,0.69,0.0132,0.0939,0.741,171.973,4.0,indian
55087.0,46NYX9zIml71qtfYYjakTI,Pritam;Arijit Singh;Amitabh Bhattacharya,"Kesariya Audio Teaser (From ""Brahmastra"")","Kesariya Audio Teaser (From ""Brahmastra"")",66.0,44698.0,False,0.56,0.634,0.0,-8.803,1.0,0.031,0.435,0.00435,0.0983,0.465,94.024,4.0,indian
55089.0,1xtkLqZcGPQZP9549WlmfH,Anuv Jain,Mishri,Mishri,64.0,200437.0,False,0.534,0.159,7.0,-14.304,1.0,0.0288,0.917,0.0,0.109,0.184,80.047,4.0,indian
55090.0,71s7tZo8OGlN3VXyURWLUr,Pritam;KK;Bob,Desi Boyz,Make Some Noise For The Desi Boyz,65.0,244067.0,False,0.692,0.954,2.0,-3.93,0.0,0.0915,0.0188,0.0,0.151,0.89,141.98,4.0,indian
55091.0,6GT0oiQdjiYX91qgAMi7Vd,Jasleen Royal,Nit Nit,Nit Nit,65.0,246136.0,False,0.442,0.412,10.0,-10.675,1.0,0.0377,0.781,0.0237,0.15,0.235,176.019,4.0,indian
55092.0,5nTbPFqLKmQdIg1SD8KgG4,Anuv Jain,Meri Baaton Mein Tu,Meri Baaton Mein Tu,62.0,213986.0,False,0.623,0.455,0.0,-9.793,1.0,0.0302,0.426,0.0,0.145,0.233,142.878,4.0,indian
55093.0,0l6g8Z8mqGbGXFOjigYetD,Pritam;Arijit Singh,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Hawayein,67.0,289999.0,False,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,4.0,indian
55094.0,018eOid2aGaPdxon7T6GsC,Pritam;Arijit Singh,"Shayad (From ""Love Aaj Kal"")","Shayad (From ""Love Aaj Kal"")",68.0,247941.0,False,0.487,0.456,8.0,-7.144,1.0,0.0319,0.789,1.79e-06,0.141,0.348,136.088,4.0,indian
55095.0,1UXVsKo6jWmvb2525sbpfT,Swattrex,Tum Kyun Chale Jaate Ho Chill,Tum Kyun Chale Jaate Ho Chill,66.0,157278.0,False,0.524,0.643,7.0,-7.623,0.0,0.0302,0.505,0.000215,0.127,0.201,113.67,4.0,indian
55096.0,4Xba44w0LihzNJj1xgjs8J,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,"De Taali (From ""Bhool Bhulaiyaa 2"")","De Taali (From ""Bhool Bhulaiyaa 2"")",67.0,210163.0,False,0.818,0.899,1.0,-3.667,1.0,0.117,0.157,0.0,0.0725,0.736,120.016,4.0,indian
55097.0,5qhWIOZ6HztbHnsWNnkJTf,Pranish VP,Get You The Moon X Agar Tum Saath Ho,Get You The Moon X Agar Tum Saath Ho,64.0,236579.0,False,0.652,0.372,0.0,-8.823,0.0,0.035,0.832,2.86e-06,0.117,0.13,118.934,4.0,indian
55098.0,3x9vShiP4hDhE94zvObYNS,Kanishk Seth;Kavita Seth,Jugjugg Jeeyo,Rangisari,64.0,223271.0,False,0.524,0.758,10.0,-9.28,1.0,0.0538,0.27,0.13,0.106,0.319,140.012,4.0,indian
55100.0,6ocOeSjnWPcSTaSsi0zIdY,Pritam;Shaan;Sultan Khan,Jab We Met,Aao Milo Chalo,62.0,325933.0,False,0.504,0.787,7.0,-5.948,0.0,0.0605,0.412,0.0,0.323,0.49,114.772,4.0,indian
55101.0,7fpWJr5shT90KiCHXKHxch,Pritam;Arijit Singh,Barfi! (Original Motion Picture Soundtrack),Phir Le Aya Dil - Reprise,61.0,305613.0,False,0.237,0.543,7.0,-8.921,1.0,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,4.0,indian
55103.0,5WncH5iZ5GFlnXm7jKEXVP,Pritam;KK,Bhool Bhulaiyaa,Labon Ko,63.0,341027.0,False,0.63,0.837,9.0,-4.635,0.0,0.0387,0.329,0.00271,0.159,0.473,107.997,4.0,indian
55106.0,2XYyriLyJSuGj4FN7QoNmM,Pritam;Soham Chakraborty;Akriti Kakkar;Monali Thakur,Billu,Khudaya Khair,61.0,280557.0,False,0.573,0.746,7.0,-5.699,1.0,0.0705,0.45,0.0,0.162,0.807,171.949,4.0,indian
55108.0,1juJ3mwsFerctbngtK42G4,Pritam;Arijit Singh,Phantom,Saware,60.0,321613.0,False,0.499,0.683,6.0,-6.373,0.0,0.0334,0.703,0.00161,0.0749,0.295,134.95,4.0,indian
55110.0,1QufGJee7k9v4Cfp2NxXbv,Pritam;Mohit Chauhan,Dil Toh Baccha Hai Ji,Abhi Kuch Dino Se,61.0,285686.0,False,0.703,0.695,4.0,-5.518,1.0,0.118,0.654,0.0,0.103,0.683,92.003,4.0,indian
55111.0,7k6QR9YHyW258yVN6FHO1T,OAFF;Savera;Lothika;Kausar Munir,Gehraiyaan (Original Motion Picture Soundtrack),Doobey,64.0,219686.0,False,0.751,0.669,3.0,-6.532,0.0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,4.0,indian
55112.0,3jxNbVmugKWFFc3YAVl0sD,Pritam;Arijit Singh,Ludo,Aabaad Barbaad,62.0,309103.0,False,0.626,0.522,7.0,-5.857,1.0,0.0317,0.686,0.0,0.41,0.628,118.001,4.0,indian
55113.0,6CCV7FeYgEQ7Ekbes6B36Q,Pritam;Neeraj Shridhar,Bhool Bhulaiyaa,Bhool Bhulaiyaa,61.0,325033.0,False,0.843,0.9,5.0,-4.602,0.0,0.0375,0.31,3.09e-05,0.0576,0.89,108.015,4.0,indian
55114.0,4km0RUkMMFdx8iDuq36o2w,Pritam;Arijit Singh;Antara Mitra,Dilwale (Original Motion Picture Soundtrack),Janam Janam,64.0,237896.0,False,0.301,0.581,11.0,-7.324,0.0,0.0422,0.602,0.0,0.0757,0.235,132.051,3.0,indian
55115.0,0hFUtSsV2itYEUTZGj6w5H,Pritam;Arijit Singh,"Aabaad Barbaad (From ""Ludo"")","Aabaad Barbaad (From ""Ludo"")",63.0,309103.0,False,0.626,0.522,7.0,-5.857,1.0,0.0317,0.686,0.0,0.41,0.628,118.001,4.0,indian
55116.0,5lrA2NzUxmBjKr2tCZfMtl,Pritam;Arijit Singh,"Ik Vaari Aa (From ""Raabta"")","Ik Vaari Aa (From ""Raabta"")",62.0,274687.0,False,0.512,0.752,4.0,-4.857,0.0,0.0534,0.305,0.0,0.708,0.428,127.965,4.0,indian
55117.0,0Bz7dfqPY4JOGZO3O1j8Wh,Pritam;Amit Mishra;Shilpa Rao,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Bulleya,62.0,348965.0,False,0.552,0.769,2.0,-4.504,0.0,0.0465,0.497,0.0,0.112,0.702,86.957,4.0,indian
55118.0,3jJ5HgLRNydtLRghjWVaCG,Pritam;Harshdeep Kaur;Arijit Singh,Yeh Jawaani Hai Deewani,Kabira (Encore),63.0,270438.0,False,0.611,0.612,2.0,-7.978,1.0,0.114,0.441,0.0,0.18,0.898,171.841,4.0,indian
55119.0,7pTYN6Gxy3MOibdXmkzc5V,Pritam;Neeraj Shridhar;Harshdeep Kaur,Desi Boyz,Jhak Maar Ke,62.0,233302.0,False,0.8,0.904,3.0,-5.101,1.0,0.0628,0.238,3.34e-06,0.107,0.714,95.04,4.0,indian
55120.0,5aU0fpmu2sdYJVOHVHCz5s,Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal,Singh Is Kinng,Teri Ore,62.0,339644.0,False,0.467,0.791,2.0,-4.678,1.0,0.0948,0.168,0.0,0.253,0.695,83.354,4.0,indian
55121.0,5bHDGWyIFML1LYXZWTD5MF,Pritam;Ash King;Clinton Cerejo,Bodyguard,I Love You,61.0,256812.0,False,0.654,0.671,11.0,-6.026,1.0,0.0807,0.359,7.49e-06,0.0656,0.76,90.063,4.0,indian
55122.0,18e3XXYCv4Tx8uUl1mP3CN,Pritam;Vishal Dadlani;Shalmali Kholgade,Yeh Jawaani Hai Deewani,Balam Pichkari,64.0,288902.0,False,0.732,0.944,0.0,-4.115,1.0,0.09,0.209,0.0,0.401,0.957,120.02,4.0,indian
55123.0,6Ln89sczgIcAJXGAIdS94R,Anuv Jain,Riha,Riha,61.0,287323.0,False,0.389,0.148,3.0,-11.011,1.0,0.03,0.897,0.0,0.114,0.4,142.611,4.0,indian
55124.0,1rEVydQSe04NJUqyyEyeEq,Pritam;Akhtar Chinnal,Phantom,Afghan Jalebi (Film Version),63.0,224206.0,False,0.84,0.884,0.0,-3.217,1.0,0.334,0.427,0.0,0.0885,0.972,118.007,4.0,indian
55125.0,7s0qlp1ibUxVXLsOM0YWia,Pritam;Arijit Singh;Neeti Mohan,Kalank (Original Motion Picture Soundtrack),First Class,62.0,276959.0,False,0.534,0.959,1.0,-3.67,0.0,0.361,0.449,0.0,0.354,0.751,187.576,3.0,indian
55128.0,4N66qcycDiFLJGjnXiKbKX,Pritam;KK;Sunidhi Chauhan,Khatta Meetha,Sajde,62.0,305583.0,False,0.693,0.638,11.0,-6.715,1.0,0.0498,0.354,3.32e-06,0.0972,0.747,90.005,4.0,indian
55129.0,3i11e2jzUtO3jChiFl3v9x,Madan Mohan;Lata Mangeshkar;Roop Kumar Rathod;Javed Akhtar,Veer - Zaara,Tere Liye,63.0,331676.0,False,0.525,0.46,1.0,-8.594,0.0,0.0246,0.826,0.00202,0.139,0.33,98.007,4.0,indian
55130.0,3ksl6hn7Ya34q5K3cl7w9I,It's DPK,Let Me Down Slowly X Aaya Na Tu (Lofi Mix),Let Me Down Slowly X Aaya Na Tu - Lofi Mix,60.0,179017.0,False,0.441,0.55,1.0,-11.335,0.0,0.0792,0.241,0.000202,0.139,0.172,119.953,4.0,indian
55133.0,7vwTvVDpsONocB0zr8ShtJ,VIBIE;Jasleen Royal;B Praak,Ranjha (Lofi Flip),Ranjha - Lofi Flip,61.0,201600.0,False,0.581,0.432,1.0,-10.701,1.0,0.168,0.799,0.000178,0.0844,0.309,150.185,4.0,indian
55134.0,0RSGPiykniIg8m7JhiAVv7,Anupam Roy,Aisi Raaton,Aisi Raaton,62.0,218930.0,False,0.517,0.443,9.0,-8.946,1.0,0.0529,0.88,0.000141,0.0989,0.538,176.035,4.0,indian
55135.0,2cC4DfpPa7x1QZTKQpe3TP,Pritam;Arijit Singh,"Tumse Bhi Zyada (From ""Tadap"")","Tumse Bhi Zyada (From ""Tadap"")",62.0,319100.0,False,0.511,0.816,2.0,-5.375,0.0,0.0674,0.466,0.0,0.248,0.688,89.018,4.0,indian
55136.0,5L70RGPJEdooqtrgR7vd6U,Pritam;Arijit Singh;Tulsi Kumar,Bhool Bhulaiyaa 2,Hum Nashe Mein Toh Nahin,63.0,238252.0,False,0.572,0.736,11.0,-7.768,1.0,0.0658,0.643,0.0,0.128,0.778,85.035,4.0,indian
55137.0,3W1XPf7mvuQcWQB7U7MbTM,Pritam;Arijit Singh;Sunidhi Chauhan,Yeh Jawaani Hai Deewani,Dilliwaali Girlfriend,63.0,260552.0,False,0.687,0.941,6.0,-5.23,0.0,0.0583,0.0811,2.93e-06,0.0697,0.909,138.048,4.0,indian
55141.0,1plFCZ6QFAjSRutT02GTCn,Pritam;Arijit Singh,"Channa Mereya (From ""Ae Dil Hai Mushkil"")","Channa Mereya (From ""Ae Dil Hai Mushkil"")",61.0,289333.0,False,0.476,0.788,9.0,-4.821,0.0,0.0448,0.24,2.64e-05,0.106,0.747,90.066,4.0,indian
55142.0,4FqjLKPwOcp22gKB4Ux5UD,Rishabh,Tarasti Hain Nigaahain (Galat Fehmi),Tarasti Hain Nigaahain (Galat Fehmi),62.0,68466.0,False,0.743,0.441,2.0,-10.273,1.0,0.0462,0.611,0.00267,0.123,0.697,134.168,4.0,indian
55144.0,46elU7IBKWf55D5sjHGqO7,Joi Barua;Suraj Jagan,Zindagi Na Milegi Dobara,Dil Dhadakne Do,61.0,230318.0,False,0.778,0.599,2.0,-4.758,1.0,0.032,0.0705,0.0,0.59,0.949,116.951,4.0,indian
55146.0,5XbHpOBN1vTU3hN1YzLqHL,Pritam;Sid Sriram,"Theethiriyaai [From ""Brahmastra (Tamil)""]","Theethiriyaai (From ""Brahmastra (Tamil)"")",63.0,278377.0,False,0.562,0.595,0.0,-7.124,1.0,0.0314,0.715,0.000166,0.108,0.403,93.993,4.0,indian
55147.0,3TEpHcylaJDZyYOiBVzlwN,Silent Ocean;Jaswinder Singh;Shiraz Uppal;A.R. Rahman,Raanjhanaa (Lofi Flip),Raanjhanaa - Lofi Flip,62.0,190000.0,False,0.272,0.473,6.0,-11.03,0.0,0.0944,0.788,0.119,0.949,0.323,200.01,4.0,indian
55148.0,5Gdm9IjDFObVuuznJ65OP2,Nitin Shukla,Tera chehra unplugged,Tera chehra unplugged,63.0,74615.0,False,0.417,0.0762,11.0,-18.468,0.0,0.0316,0.958,0.0,0.171,0.502,70.558,5.0,indian
55149.0,79jYT83v4bMOWEgwjQxSx2,Pritam;Arijit Singh,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",63.0,269032.0,False,0.495,0.654,3.0,-6.639,0.0,0.0679,0.713,0.0,0.165,0.35,123.896,4.0,indian
55151.0,47l2Dd3XPBLio3kjbEMyDJ,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),Tujhe Sochta Hoon,60.0,313933.0,False,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998,4.0,indian
55155.0,1CPhllOfBgOtTTDe05tSEw,OAFF;Lothika,Tu Kahaan (1 Min Music),Tu Kahaan - 1 Min Music,61.0,60000.0,False,0.582,0.718,4.0,-6.826,1.0,0.0378,0.556,0.497,0.191,0.074,138.028,4.0,indian
55157.0,2iXVckhPy7tP0wV9DvlrjZ,Pritam;Mika Singh,Jab We Met,Mauja Hi Mauja,61.0,245099.0,False,0.738,0.873,2.0,-5.659,1.0,0.107,0.075,0.0294,0.225,0.484,104.982,4.0,indian
55159.0,1CVqr5LImdmJ1Upt4z08Pm,Pritam;Shafqat Amanat Ali,Jannat 2 (Original Motion Picture Soundtrack),Tu Hi Mera,60.0,272973.0,False,0.621,0.859,11.0,-4.673,1.0,0.102,0.546,0.0,0.11,0.873,90.047,4.0,indian
55163.0,665b3Nss3OQmhTUdB5hBXw,Pritam;Mohit Chauhan;Antara Mitra,Raajneeti (Original Motion Picture Soundtrack),Bheegi Si Bhaagi Si,60.0,278093.0,False,0.564,0.867,8.0,-6.21,1.0,0.121,0.361,0.0,0.262,0.815,88.919,4.0,indian
55164.0,3x55c9UVpbURc2T02DLfEM,Pritam;Ash King;Sunidhi Chauhan,Dum Maaro Dum,Te Amo (Duet),60.0,284723.0,False,0.594,0.757,11.0,-5.381,1.0,0.0504,0.606,0.0,0.251,0.597,127.894,4.0,indian
55166.0,68RveqIjrkOeBbEGL67GgA,Pritam;Sonu Nigam;Shilpa Rao,Desi Boyz,Allah Maaf Kare,60.0,230164.0,False,0.664,0.792,6.0,-5.294,1.0,0.0283,0.184,0.000417,0.106,0.86,139.961,4.0,indian
55168.0,3P167vmmGRGKHoy7uDugvy,Pritam;Arijit Singh;Antara Mitra,Azhar,Itni Si Baat Hain,60.0,294846.0,False,0.56,0.768,2.0,-4.77,1.0,0.0655,0.494,0.0,0.0844,0.289,155.765,4.0,indian
55177.0,5qtEWwRUX3GKgpWwDQf9SA,Pritam;Arijit Singh,Chhichhore,Woh Din,60.0,258036.0,False,0.652,0.681,0.0,-7.565,1.0,0.0379,0.503,8.2e-06,0.181,0.677,81.489,4.0,indian
55180.0,20rwogC6aE369YsxFb5aRp,Jasleen Royal,Phillauri,Din Shagna Da,60.0,215304.0,False,0.583,0.452,11.0,-10.459,0.0,0.026,0.802,0.00632,0.143,0.327,79.999,4.0,indian
55182.0,2Huc0pVL2qSVn9YD9ylRcz,Pritam;Hesham Abdul Wahab;Sid Sriram,"Kunkumamaake [From ""Brahmastra (Malayalam)""]","Kunkumamaake (From ""Brahmastra (Malayalam)"")",60.0,278377.0,False,0.555,0.588,0.0,-8.503,1.0,0.0278,0.814,3.65e-05,0.109,0.374,94.052,4.0,indian
55184.0,0ecW7IqLKhzKTPeqLSNc0V,Jasleen Royal;Ranveer Allahbadia;Ujjwal Kashyap,Sang Rahiyo,Sang Rahiyo,61.0,213288.0,False,0.629,0.528,10.0,-11.374,1.0,0.0247,0.791,0.000222,0.0617,0.397,93.982,4.0,indian
55185.0,5YY8EsBdUYAg1NJQIvgCEj,Pritam;Rekha Bhardwaj;Vishal Dadlani,Yeh Jawaani Hai Deewani,Ghagra,60.0,304307.0,False,0.706,0.919,8.0,-5.21,1.0,0.174,0.223,0.0,0.319,0.701,101.94,4.0,indian
55187.0,2cnh1D3Q7GbEXzyhyrZstJ,joyvegas,Can We Stay Forever?,Can We Stay Forever?,60.0,64245.0,False,0.235,0.449,4.0,-15.966,1.0,0.0649,0.836,0.956,0.413,0.382,86.153,4.0,indian
